benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256,timing_fixed,timing_fix_issue_categories,original_source_commit,corrected_source_commit,original_source_digest,corrected_source_digest,original_source_url,corrected_source_url,source_correction_amendment_sha256,overall_score
matmul,gpt-5.6-luna-low,cuda,4,,,,,71.24,67,12,"",5,"",true,2528.0;2544.0;2571.0;2532.0;2520.0,2532.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_cuda_r4,15814.0,4.979039639234543;4.978767463006079;5.028045893646777;4.978577826172113;4.979114463552833,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
matmul,gpt-5.6-luna-low,cuda,5,,,,,82.1,63,11,"",5,"",true,2615.0;2596.0;2583.0;2580.0;2591.0,2591.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_cuda_r5,24036.0,5.078662988729775;5.029124012216926;5.028854843229055;5.028117019683123;5.029165822081268,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
matmul,gpt-5.6-luna-low,hybrid,1,,,,,117.55,76,126,"",5,"",true,1293.0;1281.0;1279.0;1327.0;1259.0,1281.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_hybrid_r1,29900.0,6.832400433719158;6.782120223157108;6.833159572444856;6.833203064277768;6.783140760846436,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-low,hybrid,2,,,,,116.45,46,137,"",1,Error during validation build: Configure failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/matmul_gpt-5.6-luna-low_hybrid_r2/source/matmul. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/matmul_gpt-5.6-luna-low_hybrid_r2/cmake_*.log and build_*.log.,,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_hybrid_r2,28686.0,,,false,,,,,,,,,1
matmul,gpt-5.6-luna-low,hybrid,3,,,,,147.64,82,121,"",5,"",true,502.0;505.0;506.0;506.0;506.0,506.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_hybrid_r3,27477.0,8.435677086003125;8.787106052041054;8.93816237244755;8.887692463584244;8.486600394360721,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-low,hybrid,4,,,,,154.67,94,35,"",4,Output comparison FAILED: Numeric value mismatch for object MatrixC: 'Sum: 3.36031723708496094e+07' vs 'Sum: 3.35928452458496094e+07',,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_hybrid_r4,32217.0,,,false,,,,,,,,,4
matmul,gpt-5.6-luna-low,hybrid,5,,,,,112.0,86,129,"",5,"",true,508.0;504.0;521.0;507.0;514.0,508.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_hybrid_r5,37913.0,8.488650529645383;8.488778834231198;8.287994585931301;8.28876331076026;8.33744975272566,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,b0d49956ec3aceb633fa62e4da1050ab4d9d7ca75043b71ed656f9298c15af28,b5dcda55f94d2c62e0ef951fb0db3f4088315c4b24886cf61123fdb19b6d913b,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/matmul_gpt-5.6-luna-low_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/matmul_gpt-5.6-luna-low_hybrid_r5,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,9
matmul,gpt-5.6-luna-low,mpi,1,,,,,116.34,71,30,"",5,"",true,25697.0;26110.0;25704.0;25848.0;25827.0,25827.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_mpi_r1,26567.0,38.956331295892596;39.61066498886794;39.25487501826137;39.50587142445147;39.30778205115348,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
matmul,gpt-5.6-luna-low,mpi,2,,,,,94.21,89,31,"",5,"",true,6367.0;6319.0;6351.0;6341.0;6341.0,6341.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_mpi_r2,26121.0,20.483707137405872;20.63958117365837;20.53965602070093;20.898149038664997;20.88937151245773,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-low,mpi,3,,,,,99.33,73,54,"",4,Output comparison FAILED: Output does not contain results section with expected format.,,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_mpi_r3,23728.0,,,false,,,,,,,,,4
matmul,gpt-5.6-luna-low,mpi,4,,,,,89.41,71,29,"",5,"",true,1651.0;1714.0;1718.0;1687.0;1653.0,1687.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_mpi_r4,20154.0,18.357721304520965;18.70835124887526;18.65722905471921;18.65788965858519;18.404182351194322,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
matmul,gpt-5.6-luna-low,mpi,5,,,,,112.9,64,29,"",5,"",true,25419.128;25681.642;25784.842;25642.879;25874.165,25681.642,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_mpi_r5,26741.0,39.106499671936035;39.10161248035729;39.254952412098646;38.75669294223189;39.55246224626899,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,wrong_mpi_datatype,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,d84ceff65782930199aafcd677833474b422688bccae9091625e4a8b1d767a95,2ce4c4644d8c17e96d0e7dc505eaffc2106e12efd8f2a75dbc05904927d36f7b,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/matmul_gpt-5.6-luna-low_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/matmul_gpt-5.6-luna-low_mpi_r5,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,6
matmul,gpt-5.6-luna-low,omp,1,,,,,60.91,34,8,"",5,"",true,9267.0;9269.0;9267.0;9256.0;9250.0,9267.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_omp_r1,19808.0,12.30007573403418;12.25407124683261;12.249838064424694;12.255462628789246;12.254855273291469,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-low,omp,2,,,,,56.35,21,3,"",5,"",true,8355.0;8419.0;8360.0;8475.0;8542.0,8419.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_omp_r2,21512.0,12.250489543192089;12.351721847429872;12.24980448000133;12.35081203468144;12.452820506878197,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-low,omp,3,,,,,61.67,7,1,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_omp_r3,22370.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
matmul,gpt-5.6-luna-low,omp,4,,,,,61.61,27,7,"",5,"",true,9322.0;9574.0;9384.0;9648.0;9299.0,9384.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_omp_r4,21297.0,12.250401209108531;12.501536441035569;12.301208157092333;12.604978691786528;12.250069417059422,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-low,omp,5,,,,,58.52,15,2,"",5,"",true,9240.0;9285.0;9349.0;9393.0;9225.0,9285.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-low_omp_r5,21093.0,12.201147272251546;12.200722203589976;12.302174476906657;12.351344749331474;12.149517994374037,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,cuda,1,,,,,159.4,114,11,"",5,"",true,2433.0;2421.0;2425.0;2425.0;2423.0,2425.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_cuda_r1,37343.0,4.879954170435667;4.878874314948916;4.878906023688614;4.879761624149978;4.879255428910255,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
matmul,gpt-5.6-luna-medium,cuda,2,,,,,155.17,102,10,"",4,Output comparison FAILED: Numeric value mismatch for object MatrixC: 'Sum: 3.36031723708496094e+07' vs 'Sum: 3.36147947581739426e+07',,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_cuda_r2,38214.0,,,false,,,,,,,,,4
matmul,gpt-5.6-luna-medium,cuda,3,,,,,173.19,109,10,"",5,"",true,1922.0;1913.0;1915.0;1907.0;1914.0,1914.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_cuda_r3,32188.0,4.928631694056094;4.928637423552573;4.8786601182073355;4.878672272898257;4.929412326775491,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-medium,cuda,4,,,,,107.31,80,11,"",5,"",true,2467.0;2528.0;2487.0;2503.0;2503.0,2503.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_cuda_r4,29059.0,4.878886084072292;4.9288134863600135;4.928462816402316;4.928293542005122;4.928647641092539,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
matmul,gpt-5.6-luna-medium,cuda,5,,,,,208.02,108,14,"",5,"",true,2003.324;2004.362;2006.432;2008.142;2029.781,2006.432,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_cuda_r5,44186.0,4.977042120881379;4.9783033253625035;4.97933151293546;4.978591958992183;4.978454226627946,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-medium,hybrid,1,,,,,232.58,176,118,"",5,"",true,1376.981;1364.954;1355.842;1362.743;1373.055,1364.954,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_hybrid_r1,44851.0,8.035125916823745;8.034647083841264;8.035929879173636;8.136466648429632;7.9871935257688165,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,hybrid,2,,,,,303.02,162,112,"",5,"",true,633.0;637.0;646.0;634.0;646.0,637.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_hybrid_r2,58606.0,8.6374436262995;8.637339954264462;8.687653258442879;8.687813279218972;8.688119523227215,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-medium,hybrid,3,,,,,221.17,175,107,"",5,"",true,1634.0;1653.0;1664.0;1634.0;1592.0,1634.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_hybrid_r3,64607.0,8.536899811588228;8.6372723672539;8.68870307225734;8.53763805795461;8.537647168152034,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,hybrid,4,,,,,266.93,195,31,"",5,"",true,562.0;552.0;561.0;563.0;558.0,561.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_hybrid_r4,43844.0,5.580782791599631;5.530053310096264;5.529220010153949;5.58007334638387;5.580353211611509,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-medium,hybrid,5,,,,,240.4,192,100,"",5,"",true,598.0;603.0;604.0;601.0;603.0,603.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_hybrid_r5,40237.0,7.184175938367844;7.2851397674530745;7.1839526211842895;7.335762158036232;7.385427406989038,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-medium,mpi,1,,,,,235.74,166,94,"",5,"",true,6160.0;6117.0;6086.0;6168.0;6140.0,6140.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_mpi_r1,38800.0,22.21867401059717;22.015998505987227;21.96746284235269;21.914919049479067;21.817868544720113,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,mpi,2,,,,,157.59,134,81,"",5,"",true,2948.0;2939.0;2944.0;2951.0;2942.0,2944.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_mpi_r2,31011.0,17.108674778603017;16.95676380302757;16.95716634672135;16.95566889550537;17.106358476914465,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
matmul,gpt-5.6-luna-medium,mpi,3,,,,,172.09,140,77,"",5,"",true,41705.0;41510.0;41185.0;42601.0;41779.0,41705.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_mpi_r3,46362.0,57.59017714392394;56.96535101439804;56.939965766854584;58.65684382151812;57.45232335384935,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
matmul,gpt-5.6-luna-medium,mpi,4,,,,,149.68,129,47,"",5,"",true,6145.0;6185.0;6139.0;6150.0;6160.0,6150.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_mpi_r4,29598.0,19.880339361727238;19.32669877074659;19.428398245945573;19.390853415243328;19.594648336060345,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,mpi,5,,,,,200.12,165,91,"",5,"",true,6022.0;6177.0;6220.0;6197.0;6190.0,6190.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_mpi_r5,36510.0,20.51193680614233;20.66212968993932;20.968144938349724;20.71229018457234;20.813518882729113,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,omp,1,,,,,128.87,32,6,"",5,"",true,5497.0;5454.0;5503.0;5341.0;5495.0,5495.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_omp_r1,30735.0,9.095719368197024;9.195845981128514;9.295580581761897;9.093912004493177;9.144383141770959,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,omp,2,,,,,89.52,38,9,"",5,"",true,8289.0;8279.0;8283.0;8278.0;8282.0,8282.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_omp_r2,25728.0,12.199392003007233;12.203428521752357;12.250911040231586;12.200827557593584;12.24996959976852,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,omp,3,,,,,71.77,32,6,"",5,"",true,9708.0;9754.0;9777.0;9744.0;9807.0,9754.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_omp_r3,19252.0,13.251791514456272;13.304967109113932;13.30604803469032;13.303011327050626;13.35307569988072,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,omp,4,,,,,77.49,19,2,"",5,"",true,9473.0;9251.0;9819.0;9360.0;9312.0,9360.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_omp_r4,25540.0,12.405013838782907;12.202863635495305;12.756138348951936;12.304605731740594;12.25205356720835,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-medium,omp,5,,,,,107.02,23,4,"",5,"",true,8500.0;8360.0;8368.0;8439.0;8441.0,8439.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-medium_omp_r5,21817.0,12.351159806363285;12.252940378151834;12.256404927931726;12.301754790358245;12.304101171903312,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
matmul,gpt-5.6-luna-xhigh,cuda,1,,,,,560.48,127,11,"",5,"",true,1860.0;1873.0;1868.0;1888.0;1879.0,1873.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_cuda_r1,96270.0,4.878081267699599;4.878501909784973;4.878265335224569;4.878536268137395;4.877911254763603,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,cuda,2,,,,,329.1,148,21,"",5,"",true,1741.109;1762.538;1753.694;1745.469;1749.88,1749.88,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_cuda_r2,97309.0,4.878471679985523;4.87838217522949;4.879429969005287;4.828477028757334;4.829286685213447,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,cuda,3,,,,,442.67,154,12,"",5,"",true,1886.0;1905.0;1897.0;1887.0;1883.0,1887.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_cuda_r3,101050.0,4.829218247905374;4.879229482263327;4.878973001614213;4.828552812337875;4.828487690538168,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,cuda,4,,,,,353.91,186,23,"",5,"",true,1740.526;1732.587;1726.252;1746.171;1734.944,1734.944,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_cuda_r4,69469.0,4.828620278276503;4.8278198298066854;4.828301338478923;4.879182881675661;4.829067857004702,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,10
matmul,gpt-5.6-luna-xhigh,cuda,5,,,,,466.02,175,14,"",5,"",true,1777.0;1789.0;1781.0;1782.0;1774.0,1781.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_cuda_r5,78885.0,4.829478627070785;4.829152629710734;4.82937830965966;4.827848145738244;4.828984905034304,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,hybrid,1,,,,,656.42,437,98,"",5,"",true,809.0;811.0;815.0;815.0;805.0,811.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_hybrid_r1,142589.0,6.933727566152811;6.933221283368766;6.933186576701701;6.983968906104565;6.983043514192104,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
matmul,gpt-5.6-luna-xhigh,hybrid,2,,,,,588.24,409,106,cublas,5,"",true,634.0;625.0;637.0;624.0;631.0,631.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_hybrid_r2,100173.0,6.331119075417519;6.281701682135463;6.231796591542661;6.382981052622199;6.282769156619906,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,hybrid,3,,,,,542.17,451,107,"",5,"",true,482.0;488.0;489.0;490.0;482.0,488.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_hybrid_r3,111371.0,5.831002715975046;5.88261875603348;5.8824886521324515;5.932031066156924;6.033637290820479,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,hybrid,4,,,,,670.83,397,101,"",5,"",true,2423.026;2407.866;2482.942;2433.661;2409.45,2423.026,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_hybrid_r4,104451.0,8.637493667192757;8.638736235909164;8.639143377542496;8.586898563429713;8.638210856355727,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
matmul,gpt-5.6-luna-xhigh,hybrid,5,,,,,586.9,416,110,"",5,"",true,469.0;473.0;473.0;476.0;475.0,473.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_hybrid_r5,106567.0,5.529545171186328;5.479629525914788;5.480230248533189;5.479319631122053;5.479421889409423,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,mpi,1,,,,,656.38,404,94,"",5,"",true,819.0;1112.0;893.0;833.0;886.0,886.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_mpi_r1,95937.0,12.191981117241085;11.836689677089453;11.888533029705286;11.789028836414218;11.588282759301364,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,mpi,2,,,,,606.59,550,94,"",5,"",true,952.0;962.0;960.0;955.0;957.0,957.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_mpi_r2,89103.0,11.839057508856058;12.039553455077112;11.988104942254722;12.36049922555685;12.043695729225874,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,mpi,3,,,,,524.0,323,73,"",5,"",true,790.0;798.0;788.0;782.0;794.0,790.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_mpi_r3,86800.0,11.994361208751798;11.839125776663423;11.940260124392807;11.789199789986014;12.04251644667238,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,mpi,4,,,,,363.15,221,60,"",5,"",true,810.0;733.0;745.0;759.0;760.0,759.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_mpi_r4,89056.0,14.142343460582197;14.447526052594185;14.244566190056503;13.993503184989095;14.092706860043108,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
matmul,gpt-5.6-luna-xhigh,mpi,5,,,,,388.18,264,81,"",5,"",true,6215.0;6152.0;6197.0;6137.0;6187.0,6187.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/matmul_gpt-5.6-luna-xhigh_mpi_r5,83505.0,19.65763741452247;19.70804572943598;19.462666240520775;19.960068481974304;19.6609861003235,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
