id,benchmark,model,backend,repetition,issue_categories,prior_success,corrected_success,prior_median_time_ms,corrected_median_time_ms,median_time_ratio,corrected_median_wall_seconds,wall_to_reported_time_ratio,corrected_repeat_spread_ratio,corrected_under_200ms,prior_overall_score,corrected_overall_score,score_delta,original_source_url,corrected_source_url
nbody_gpt-5.2-codex_hybrid_r2,nbody,gpt-5.2-codex,hybrid,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2905.629,2900.277,0.9981580580314968,7.236961731687188,2.4952657045127715,1.001729853757508,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/nbody_gpt-5.2-codex_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/nbody_gpt-5.2-codex_hybrid_r2
nbody_gpt-5.2-codex_hybrid_r5,nbody,gpt-5.2-codex,hybrid,5,missing_rank_aggregation;rank_local_timing,true,true,2870.0,2855.0,0.9947735191637631,7.186806981451809,2.517270396305362,1.0010511562718991,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/nbody_gpt-5.2-codex_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/nbody_gpt-5.2-codex_hybrid_r5
nbody_gpt-5.2-codex_mpi_r3,nbody,gpt-5.2-codex,mpi,3,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,9808.0,9811.0,1.0003058727569332,20.86210062354803,2.1263990035213567,1.0014272606789683,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/nbody_gpt-5.2-codex_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/nbody_gpt-5.2-codex_mpi_r3
nbody_gpt-5.2-codex_mpi_r4,nbody,gpt-5.2-codex,mpi,4,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,9817.0,9832.0,1.0015279616990933,20.96197164338082,2.132015016617252,1.0006105006105006,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/nbody_gpt-5.2-codex_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/nbody_gpt-5.2-codex_mpi_r4
nbody_gpt-5.2_hybrid_r3,nbody,gpt-5.2,hybrid,3,missing_rank_aggregation;rank_local_timing,true,true,3541.0,3517.996,0.9935035300762497,7.7884366735816,2.2138844596701075,1.0023560888526817,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/nbody_gpt-5.2_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/nbody_gpt-5.2_hybrid_r3
nbody_gpt-5.2_hybrid_r5,nbody,gpt-5.2,hybrid,5,missing_rank_aggregation;rank_local_timing;missing_start_synchronization;reported_value_mismatch,true,true,2846.0,2833.197216,0.9955014813773717,7.137866762466729,2.519368126636875,1.0024663541086443,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/nbody_gpt-5.2_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/nbody_gpt-5.2_hybrid_r5
nbody_gpt-5.6-luna-low_hybrid_r2,nbody,gpt-5.6-luna-low,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,2925.0,2942.0,1.0058119658119657,7.237436314113438,2.460039535728565,1.0071745814827469,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r2
nbody_gpt-5.6-luna-low_hybrid_r3,nbody,gpt-5.6-luna-low,hybrid,3,missing_rank_aggregation;rank_local_timing,true,true,2925.0,2914.0,0.9962393162393163,7.23747169226408,2.4836896679011944,1.0010305736860186,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r3
nbody_gpt-5.6-luna-low_hybrid_r4,nbody,gpt-5.6-luna-low,hybrid,4,missing_start_synchronization;missing_stop_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2942.0,2933.0,0.9969408565601632,7.237460166215897,2.4675963744343323,1.0040983606557377,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r4
nbody_gpt-5.6-luna-low_hybrid_r5,nbody,gpt-5.6-luna-low,hybrid,5,missing_rank_aggregation;rank_local_timing,true,true,2928.0,2915.0,0.9955601092896175,7.236802169121802,2.4826079482407555,1.0020583190394512,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-low_hybrid_r5
nbody_gpt-5.6-luna-low_mpi_r3,nbody,gpt-5.6-luna-low,mpi,3,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,9799.0,9805.77,1.0006908868251863,21.010823126882315,2.1426999742888437,1.0005386162886338,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-low_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-low_mpi_r3
nbody_gpt-5.6-luna-low_mpi_r4,nbody,gpt-5.6-luna-low,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,9775.0,9762.0,0.9986700767263427,20.861114249564707,2.136971342917917,1.0007172131147541,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-low_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-low_mpi_r4
nbody_gpt-5.6-luna-medium_hybrid_r1,nbody,gpt-5.6-luna-medium,hybrid,1,wrong_mpi_datatype,true,true,2939.0,2940.0,1.0003402517863218,7.286317597143352,2.4783393187562424,1.0017024174327545,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-medium_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-medium_hybrid_r1
nbody_gpt-5.6-luna-medium_hybrid_r3,nbody,gpt-5.6-luna-medium,hybrid,3,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,2942.0,2923.0,0.9935418082936778,7.236110699363053,2.4755767018005654,1.0020562028786841,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-medium_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-medium_hybrid_r3
nbody_gpt-5.6-luna-medium_hybrid_r4,nbody,gpt-5.6-luna-medium,hybrid,4,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,2940.0,2923.0,0.9942176870748299,7.236711070872843,2.4757820974590636,1.0017111567419577,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-medium_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-medium_hybrid_r4
nbody_gpt-5.6-luna-medium_mpi_r2,nbody,gpt-5.6-luna-medium,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,9813.0,9845.0,1.0032609803322123,20.96233786083758,2.1292369589474434,1.002954059284914,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-medium_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-medium_mpi_r2
nbody_gpt-5.6-luna-xhigh_hybrid_r1,nbody,gpt-5.6-luna-xhigh,hybrid,1,missing_rank_aggregation;rank_local_timing,true,true,2921.0,2911.0,0.9965765148921603,7.285363371483982,2.5027012612449266,1.0048176187198898,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-luna-xhigh_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-luna-xhigh_hybrid_r1
nbody_gpt-5.6-sol-low_hybrid_r5,nbody,gpt-5.6-sol-low,hybrid,5,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2064.0,2056.0,0.9961240310077519,6.4339101212099195,3.12933371654179,1.002921129503408,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-sol-low_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-sol-low_hybrid_r5
nbody_gpt-5.6-sol-medium_hybrid_r1,nbody,gpt-5.6-sol-medium,hybrid,1,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,2882.0,2883.0,1.0003469812630117,7.234465520828962,2.5093532850603406,1.0024305555555555,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-sol-medium_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-sol-medium_hybrid_r1
nbody_gpt-5.6-sol-xhigh_hybrid_r3,nbody,gpt-5.6-sol-xhigh,hybrid,3,missing_rank_aggregation;rank_local_timing,true,true,2863.0,2853.0,0.9965071603213412,7.235339970327914,2.5360462566869657,1.0024561403508772,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-sol-xhigh_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-sol-xhigh_hybrid_r3
nbody_gpt-5.6-terra-low_hybrid_r2,nbody,gpt-5.6-terra-low,hybrid,2,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,2901.0,2906.0,1.0017235436056533,7.236175801604986,2.4900811430161687,1.0010330578512396,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-terra-low_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-terra-low_hybrid_r2
nbody_gpt-5.6-terra-low_hybrid_r5,nbody,gpt-5.6-terra-low,hybrid,5,missing_rank_aggregation;rank_local_timing;missing_stop_synchronization,true,true,2912.0,2909.0,0.9989697802197802,7.285598482005298,2.504502743900068,1.0024121295658166,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-terra-low_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-terra-low_hybrid_r5
nbody_gpt-5.6-terra-medium_hybrid_r1,nbody,gpt-5.6-terra-medium,hybrid,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2842.0,2852.491,1.0036914144968332,7.184436900541186,2.518653661147813,1.0004401260268436,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-terra-medium_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-terra-medium_hybrid_r1
nbody_gpt-5.6-terra-medium_hybrid_r2,nbody,gpt-5.6-terra-medium,hybrid,2,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2061.0,2057.0,0.9980591945657448,6.431958053261042,3.126863419183783,1.0038910505836576,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-terra-medium_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-terra-medium_hybrid_r2
nbody_gpt-5.6-terra-medium_hybrid_r4,nbody,gpt-5.6-terra-medium,hybrid,4,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2867.0,2851.0,0.9944192535751657,7.185774581506848,2.5204400496341104,1.002808988764045,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/nbody_gpt-5.6-terra-medium_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/nbody_gpt-5.6-terra-medium_hybrid_r4
nbody_qwen-3.6-27B-udq4-pi-t_hybrid_r1,nbody,qwen-3.6-27B-udq4-pi-t,hybrid,1,missing_rank_aggregation;rank_local_timing,true,true,2852.0,2886.0,1.0119214586255258,7.235035822726786,2.5069424195172507,1.0114702815432743,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_hybrid_r1
nbody_qwen-3.6-27B-udq4-pi-t_hybrid_r5,nbody,qwen-3.6-27B-udq4-pi-t,hybrid,5,missing_rank_aggregation;rank_local_timing,true,true,3063.0,3085.0,1.0071825008161932,7.285549962893128,2.3616045260593608,1.0110929853181077,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_hybrid_r5
nbody_qwen-3.6-27B-udq4-pi-t_mpi_r2,nbody,qwen-3.6-27B-udq4-pi-t,mpi,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,11700.0,11697.0,0.9997435897435898,22.713796658441424,1.9418480515039263,1.0029945242984257,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_mpi_r2
nbody_qwen-3.6-27B-udq4-pi-t_mpi_r3,nbody,qwen-3.6-27B-udq4-pi-t,mpi,3,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,9771.0,9802.0,1.0031726537713643,20.91105608921498,2.1333458568878783,1.0017352250688987,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_mpi_r3
nbody_qwen-3.6-27B-udq4-pi-t_mpi_r5,nbody,qwen-3.6-27B-udq4-pi-t,mpi,5,missing_rank_aggregation;rank_local_timing;reported_value_mismatch;wrong_mpi_datatype,true,true,9942.0,9903.0,0.9960772480386241,21.01383100450039,2.121966172321558,1.0017173451863826,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260529-150043/nbody_qwen-3.6-27B-udq4-pi-t_mpi_r5
nbody_qwen-3.6-27B-udq4_hybrid_r1,nbody,qwen-3.6-27B-udq4,hybrid,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2937.0,2959.0,1.0074906367041199,7.235529536381364,2.4452617561275307,1.0013531799729365,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_hybrid_r1
nbody_qwen-3.6-27B-udq4_hybrid_r2,nbody,qwen-3.6-27B-udq4,hybrid,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2941.0,2929.0,0.9959197551853112,7.285465129651129,2.4873557970813005,1.0020526855969893,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_hybrid_r2
nbody_qwen-3.6-27B-udq4_hybrid_r3,nbody,qwen-3.6-27B-udq4,hybrid,3,missing_rank_aggregation;rank_local_timing,true,true,2903.0,2908.0,1.0017223561832587,7.2352834632620215,2.4880617136389347,1.0069108500345543,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_hybrid_r3
nbody_qwen-3.6-27B-udq4_mpi_r1,nbody,qwen-3.6-27B-udq4,mpi,1,missing_rank_aggregation;rank_local_timing,true,true,9809.0,9816.0,1.0007136303394841,20.912103391252458,2.1304098809344394,1.001325043318724,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r1
nbody_qwen-3.6-27B-udq4_mpi_r2,nbody,qwen-3.6-27B-udq4,mpi,2,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,6091.0,6098.0,1.0011492365785586,17.10620476026088,2.805215605159213,1.0016420361247949,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r2
nbody_qwen-3.6-27B-udq4_mpi_r3,nbody,qwen-3.6-27B-udq4,mpi,3,missing_rank_aggregation;rank_local_timing,true,true,9811.0,9847.0,1.0036693507287737,20.86156653612852,2.1185707866485752,1.0008130081300812,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r3
nbody_qwen-3.6-27B-udq4_mpi_r4,nbody,qwen-3.6-27B-udq4,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,9942.0,9943.0,1.000100583383625,20.864039753563702,2.098364653883506,1.0036290322580645,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r4
nbody_qwen-3.6-27B-udq4_mpi_r5,nbody,qwen-3.6-27B-udq4,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,9912.0,9914.0,1.0002017756255044,21.013761422596872,2.1196047430499165,1.0023241713823767,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/nbody_qwen-3.6-27B-udq4_mpi_r5
nbody_qwen3.7-plus_hybrid_r1,nbody,qwen3.7-plus,hybrid,1,missing_rank_aggregation;rank_local_timing,true,true,1992.0,1993.0,1.0005020080321285,6.333492302335799,3.177868691588459,1.0030150753768845,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260618-110425/nbody_qwen3.7-plus_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260618-110425/nbody_qwen3.7-plus_hybrid_r1
nbody_qwen3.7-plus_hybrid_r2,nbody,qwen3.7-plus,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,2845.0,2843.0,0.9992970123022847,7.135465322993696,2.509836553990044,1.0010552233556103,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260618-110425/nbody_qwen3.7-plus_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260618-110425/nbody_qwen3.7-plus_hybrid_r2
nbody_qwen3.7-plus_hybrid_r3,nbody,qwen3.7-plus,hybrid,3,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,2861.0,2856.0,0.9982523593149248,7.187100046314299,2.516491612855147,1.0045630045630045,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260618-110425/nbody_qwen3.7-plus_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260618-110425/nbody_qwen3.7-plus_hybrid_r3
